0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0,0.0,0.0,0.0005733944954128441,0.0005733944954128441,0.0005733944954128441,0.0005733944954128441,0.0005733944954128441,0.0,0.0,0.0005733944954128441,0.0011467889908256881,0.0011467889908256881,0.0005733944954128441,0.0005733944954128441,0.0005733944954128441,0.0,0.0,0.0028669724770642203,0.0017201834862385322,0.0017201834862385322,0.0022935779816513763,0.0011467889908256881,0.0017201834862385322,0.0017201834862385322,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0034403669724770644,0.0017201834862385322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0006024096385542169,0.0006024096385542169,0.0,0.0,0.004819277108433735,0.0024096385542168677,0.0024096385542168677,0.0036144578313253013,0.0036144578313253013,0.0030120481927710845,0.0024096385542168677,0.0030120481927710845,0.0030120481927710845,0.0024096385542168677,0.0030120481927710845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.001973684210526316,0.0013157894736842105,0.001973684210526316,0.002631578947368421,0.002631578947368421,0.003289473684210526,0.003289473684210526,0.002631578947368421,0.001973684210526316,0.0013157894736842105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012903225806451613,0.0,0.0006451612903225806,0.0025806451612903226,0.0025806451612903226,0.001935483870967742,0.001935483870967742,0.001935483870967742,0.001935483870967742,0.0025806451612903226,0.0025806451612903226,0.0025806451612903226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001349527665317139,0.0,0.0,0.0,0.0006747638326585695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006747638326585695,0.0,0.001349527665317139,0.0,0.0006747638326585695,0.0,0.001349527665317139,0.0,0.0,0.0006747638326585695
0.0,0.0,0.0,0.0,0.0,0.0,0.0005586592178770949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002793296089385475,0.0033519553072625698,0.0033519553072625698,0.0033519553072625698,0.0016759776536312849,0.0033519553072625698,0.0022346368715083797
0.0,0.0,0.0,0.0,0.000543773790103317,0.0,0.000543773790103317,0.000543773790103317,0.0,0.0,0.0,0.0,0.000543773790103317,0.0,0.0,0.0,0.0,0.0,0.000543773790103317,0.0,0.0,0.0,0.0,0.0,0.004350190320826536,0.004350190320826536,0.0032626427406199023,0.0038064165307232192,0.0027188689505165853,0.0027188689505165853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216484089723526,0.0,0.0,0.0005216484089723526,0.0010432968179447052,0.004173187271778821,0.0020865936358894104,0.003129890453834116,0.0026082420448617634,0.0020865936358894104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007679648930334613,0.0027427317608337905,0.0027427317608337905,0.0027427317608337905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016429353778751369,0.0016429353778751369,0.0,0.0065717415115005475,0.0038335158817086527,0.0038335158817086527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000546448087431694,0.0,0.0,0.000546448087431694,0.0,0.007650273224043716,0.003825136612021858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005232862375719519,0.0,0.0,0.0,0.0,0.0010465724751439038,0.0026164311878597592
